Trajectories,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,s01:LKNM,,,s01:RKNM,,,s01:LMED,,,s01:RMED,,,s01:LASI,,,s01:RASI,,,s01:LPSI,,,s01:RPSI,,,s01:LTHI,,,s01:LKNE,,,s01:LTIB,,,s01:LANK,,,s01:LHEE,,,s01:LTOE,,,s01:RTHI,,,s01:RKNE,,,s01:RTIB,,,s01:RANK,,,s01:RHEE,,,s01:RTOE,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
29,0,-733.356567,206.90126,484.457703,-749.613586,298.978516,481.300354,-712.062195,162.217987,113.071983,-710.783875,346.624298,105.639732,-856.815783,140.747634,970.804774,-848.90863,369.437134,963.081604,-684.765503,204.042511,1022.596985,-676.867798,284.80661,1021.739624,-767.568665,68.14222,693.666809,-741.312317,85.177856,509.981445,-718.735229,64.893227,363.810059,-692.592834,84.831657,111.003281,-636.66571,118.268089,39.850315,-861.090759,120.692345,63.823746,-732.483826,445.19046,753.132324,-737.175293,418.874725,501.661652,-702.294922,437.717346,385.232239,-687.778015,426.715149,93.270348,-632.862427,383.779633,37.061089,-856.973816,411.289398,61.330406
30,0,-733.372498,207.097305,484.333679,-749.654846,298.99115,481.295532,-712.083618,162.412079,113.167458,-710.803955,346.657074,105.657509,-856.800158,140.788802,970.818507,-848.893005,369.478302,963.095337,-684.758789,204.016479,1022.583496,-676.851257,284.782715,1021.726868,-767.554565,68.106171,693.677673,-741.280212,85.14534,509.991638,-718.714478,64.89492,363.803253,-692.593079,84.842781,111.003036,-636.6651,118.244263,39.852085,-861.086304,120.697052,63.834831,-732.496155,445.176483,753.146118,-737.1828,418.865173,501.654968,-702.314331,437.738678,385.236938,-687.773987,426.699341,93.279091,-632.858826,383.774261,37.06403,-856.96759,411.291473,61.333832
31,0,-733.397705,207.111282,484.332672,-749.352356,298.929626,481.38147,-712.058838,162.188812,113.071098,-710.795349,346.674194,105.654961,-856.780139,140.789168,970.818812,-848.872986,369.478668,963.095642,-684.772278,204.008713,1022.564026,-676.856384,284.773376,1021.708374,-767.565491,68.09227,693.671082,-741.297241,85.167107,509.955994,-718.697021,64.896324,363.792206,-692.616089,84.843147,110.991119,-636.666443,118.267456,39.841991,-861.102905,120.685364,63.847801,-732.516418,445.186584,753.138611,-737.204895,418.870758,501.643188,-702.353577,437.735291,385.236877,-687.781799,426.711456,93.276123,-632.873474,383.760559,37.050774,-856.976868,411.294006,61.3214
32,0,-733.429138,207.111069,484.316772,-749.523743,298.942657,481.347992,-712.111023,162.410446,113.15876,-710.834961,346.661957,105.648132,-856.79198,140.780501,970.840052,-848.884827,369.470001,963.116882,-684.789856,204.009567,1022.565735,-676.860352,284.77121,1021.695862,-767.600403,68.096703,693.660522,-741.279907,85.134285,509.975189,-718.675842,64.889282,363.791504,-692.603821,84.8284,110.993103,-636.66156,118.265083,39.839962,-861.107239,120.695229,63.842079,-732.53418,445.211426,753.114563,-737.247437,418.864441,501.61911,-702.404175,437.748413,385.219971,-687.772339,426.677643,93.258957,-632.863831,383.764648,37.064152,-856.976013,411.293945,61.319984
33,0,-733.443176,207.1306,484.323334,-749.554871,298.952332,481.31601,-712.088684,162.393951,113.163467,-710.80365,346.626678,105.636131,-856.77257,140.804915,970.849269,-848.865417,369.494415,963.126099,-684.823364,204.006073,1022.540955,-676.873291,284.74765,1021.683105,-767.617859,68.097641,693.639465,-741.289062,85.116516,509.96637,-718.67804,64.882118,363.792816,-692.5979,84.822563,110.993874,-636.772339,118.187256,39.787914,-861.080261,120.677437,63.822224,-732.542175,445.207886,753.101135,-737.292786,418.860748,501.622253,-702.451477,437.73642,385.226898,-687.800049,426.664825,93.264572,-632.872192,383.737122,37.067112,-856.987122,411.305969,61.335323
34,0,-733.4552,207.101868,484.341644,-749.845154,298.936829,481.282593,-712.092773,162.392456,113.164963,-710.847229,346.654694,105.630424,-856.793933,140.806502,970.851527,-848.88678,369.496002,963.128357,-684.845032,203.99884,1022.532959,-676.904053,284.754761,1021.67926,-767.62738,68.109001,693.634033,-741.316467,85.121231,509.969879,-718.692993,64.890251,363.790161,-692.600769,84.833397,110.993401,-636.675171,118.253098,39.837776,-861.094788,120.698563,63.840622,-732.579529,445.20874,753.114319,-737.336182,418.886566,501.646759,-702.523376,437.734009,385.228943,-687.781433,426.661469,93.286293,-632.877747,383.747467,37.065582,-856.990234,411.295532,61.333668
35,0,-733.485718,206.879715,484.423706,-750.110107,298.906128,481.271515,-712.059998,162.190948,113.059769,-710.808533,346.62558,105.644409,-856.82854,140.764388,970.870631,-848.921387,369.453888,963.147461,-684.883301,203.980698,1022.510437,-676.912781,284.738647,1021.668884,-767.670349,68.102715,693.628479,-741.356628,85.132416,509.944031,-718.716919,64.877495,363.78418,-692.606079,84.830498,110.992218,-636.676697,118.246994,39.839825,-861.098999,120.685966,63.831306,-732.591919,445.181824,753.116394,-737.374207,418.858856,501.641205,-702.553162,437.741852,385.246643,-687.798157,426.681793,93.28109,-632.867065,383.722565,37.056023,-856.975525,411.290894,61.321445
36,0,-733.525818,206.915039,484.394409,-750.235229,298.964569,481.228424,-712.1073,162.393295,113.147087,-710.804504,346.356476,105.379913,-856.873828,140.758071,970.872828,-848.966675,369.447571,963.149658,-684.919373,203.972946,1022.495239,-676.948242,284.731873,1021.658325,-767.70343,68.118271,693.629456,-741.406128,85.147392,509.951416,-718.768799,64.896416,363.788544,-692.63385,84.840408,110.995842,-636.674072,118.255676,39.84034,-861.084961,120.689857,63.813953,-732.625488,445.166901,753.100952,-737.428345,418.848236,501.623993,-702.571899,437.725311,385.220825,-687.823059,426.671326,93.279099,-632.867737,383.747009,37.061325,-856.992188,411.291046,61.306526
37,0,-733.55072,207.140396,484.31958,-750.217285,298.902344,481.274017,-712.053833,162.213089,113.056076,-710.787659,346.344421,105.347481,-856.900195,140.752883,970.894374,-848.993042,369.442383,963.171204,-684.967102,203.968719,1022.486572,-676.98175,284.712524,1021.647461,-767.763428,68.112007,693.621338,-741.473511,85.166588,509.946838,-718.812378,64.907524,363.772095,-692.622437,84.842041,110.987106,-636.671814,118.271179,39.834431,-861.087952,120.699265,63.810474,-732.639832,445.155914,753.116821,-737.452942,418.834045,501.633301,-702.593628,437.718933,385.226257,-687.797974,426.655792,93.285965,-632.88446,383.740662,37.061928,-857.004883,411.276459,61.317089
38,0,-733.600891,207.14978,484.326782,-750.307739,298.908844,481.244049,-712.106018,162.439484,113.165771,-710.802063,346.54126,105.550179,-856.936755,140.764815,970.902552,-849.029602,369.454315,963.179382,-685.006897,203.933899,1022.482605,-677.016907,284.694,1021.655457,-767.821289,68.114716,693.627014,-741.517395,85.163925,509.958557,-718.870789,64.903671,363.784637,-692.631531,84.851959,111.006332,-636.680176,118.26413,39.841511,-861.097839,120.701057,63.817352,-732.67041,445.122406,753.125061,-737.456543,418.827576,501.635864,-702.597473,437.714386,385.2388,-687.800598,426.641357,93.295776,-632.879578,383.745819,37.064262,-856.98645,411.280853,61.321655
39,0,-733.63324,207.151978,484.312958,-750.269104,298.901123,481.225525,-712.046387,162.224014,113.026367,-710.795959,346.350922,105.345024,-856.985949,140.756179,970.932704,-849.078796,369.445679,963.209534,-685.063477,203.913574,1022.451782,-677.043884,284.674866,1021.642822,-767.885559,68.098602,693.608643,-741.583069,85.174637,509.91803,-718.894165,64.907852,363.779449,-692.627747,84.868187,110.996246,-636.684875,118.25827,39.82933,-861.096924,120.692329,63.809776,-732.718079,445.120728,753.122986,-737.476685,418.834808,501.625488,-702.62085,437.714752,385.220062,-687.825073,426.661896,93.277992,-632.860962,383.745789,37.079926,-856.998352,411.273499,61.310074
40,0,-733.68689,206.916641,484.385895,-750.295349,298.940399,481.210602,-712.097656,162.420212,113.127907,-710.848938,346.545654,105.553436,-857.040454,140.717299,970.938197,-849.133301,369.406799,963.215027,-685.13147,203.878525,1022.449463,-677.093994,284.652222,1021.636597,-767.94104,68.114258,693.597351,-741.636108,85.159462,509.90802,-718.93396,64.9263,363.767548,-692.618042,84.858315,111.006989,-636.693237,118.264679,39.834492,-861.108582,120.720711,63.7938,-732.765564,445.13385,753.105713,-737.474731,418.822083,501.607483,-702.625244,437.704742,385.217468,-687.819275,426.665314,93.283134,-632.886353,383.740173,37.065594,-856.999756,411.274567,61.301151
41,0,-733.720032,206.898819,484.393707,-750.254883,298.898682,481.214966,-712.107483,162.440506,113.134193,-710.847839,346.344666,105.358627,-857.108691,140.710097,970.944789,-849.201538,369.399597,963.221619,-685.172729,203.87204,1022.433411,-677.118591,284.632477,1021.624695,-767.981201,68.090508,693.598633,-741.700195,85.16655,509.886566,-718.976257,64.920265,363.752136,-692.630615,84.872467,110.994026,-636.664124,118.270325,39.850975,-861.103638,120.705193,63.809177,-732.816162,445.109772,753.131592,-737.495789,418.808105,501.63205,-702.625671,437.712952,385.239899,-687.804993,426.664978,93.283302,-632.873352,383.743988,37.066513,-857.005859,411.276184,61.305096
42,0,-733.765747,207.124069,484.294495,-750.260254,298.906067,481.237335,-712.097717,162.447693,113.139114,-710.833008,346.358185,105.364914,-857.146533,140.702956,970.920924,-849.23938,369.392456,963.197754,-685.23645,203.86412,1022.408752,-677.171631,284.614014,1021.597534,-768.047363,68.092567,693.580078,-741.727966,85.148193,509.906647,-719.007385,64.913589,363.766052,-692.624084,84.884911,111.011795,-636.675598,118.271919,39.834827,-861.085815,120.711273,63.822372,-732.887756,445.132568,753.122864,-737.513,418.831146,501.631378,-702.612305,437.695679,385.23468,-687.81604,426.670349,93.296974,-632.872192,383.748505,37.070797,-856.986816,411.26886,61.285278
43,0,-733.799805,206.912598,484.399139,-750.325623,298.905609,481.201874,-712.108948,162.447647,113.130104,-710.850769,346.584839,105.567146,-857.168017,140.723098,970.93661,-849.260864,369.412598,963.21344,-685.289185,203.850372,1022.392029,-677.203613,284.593628,1021.599792,-768.10968,68.088943,693.566589,-741.791016,85.147308,509.888336,-719.04657,64.915863,363.753448,-692.610229,84.884491,111.00248,-636.679993,118.270271,39.842194,-861.090088,120.705902,63.807426,-732.941162,445.112854,753.114502,-737.497192,418.826416,501.66745,-702.600037,437.683472,385.255707,-687.795776,426.672089,93.294243,-632.875427,383.74942,37.074745,-856.981384,411.271423,61.296585
44,0,-733.854187,207.143448,484.291077,-750.900269,299.689972,481.249084,-712.123108,162.43988,113.119476,-710.847717,346.381775,105.355453,-857.246447,140.66548,970.930445,-849.339294,369.35498,963.207275,-685.320251,203.833847,1022.386658,-677.25116,284.586823,1021.588196,-768.210205,68.06942,693.562134,-741.8526,85.152328,509.888824,-719.097107,64.893517,363.756409,-692.663452,84.890121,110.999222,-636.666687,118.272873,39.845448,-861.104065,120.706451,63.787476,-732.980042,445.104828,753.115967,-737.503174,418.821991,501.653778,-702.617065,437.675262,385.256134,-687.792236,426.68222,93.280075,-632.858093,383.757355,37.090073,-857.002563,411.265228,61.278522
45,0,-733.900696,207.143524,484.314026,-750.483337,298.996338,481.242218,-712.116333,162.431259,113.139854,-710.82373,346.353333,105.371063,-857.274585,140.622664,970.92483,-849.367432,369.312164,963.20166,-685.361816,203.811966,1022.378113,-677.279724,284.582733,1021.569702,-768.265625,68.026611,693.588379,-741.923767,85.141182,509.898956,-719.141418,64.886604,363.754913,-692.651855,84.870941,111.004486,-636.689209,118.268906,39.852642,-861.102722,120.710907,63.801125,-733.03479,445.089386,753.122925,-737.53656,418.824371,501.662506,-702.61615,437.651917,385.276947,-687.803772,426.684937,93.306335,-632.866577,383.745514,37.082394,-856.989014,411.245758,61.268196
46,0,-733.916687,207.112732,484.340363,-750.954163,299.575165,481.289886,-712.070374,162.209961,113.056213,-710.827087,346.359558,105.373306,-857.297961,140.610244,970.938136,-849.390808,369.299744,963.214966,-685.422485,203.792435,1022.369263,-677.337402,284.547913,1021.558411,-768.330811,68.027763,693.582275,-742.00061,85.129913,509.864746,-719.17041,64.879478,363.753998,-692.654907,84.872467,111.015381,-636.67981,118.258095,39.849575,-861.104004,120.706032,63.810467,-733.076721,445.081909,753.12793,-737.578125,418.796387,501.661713,-702.660461,437.629364,385.279907,-687.826782,426.655945,93.315002,-632.872009,383.734344,37.099331,-856.999817,411.24765,61.280136
47,0,-733.957581,207.101929,484.335632,-750.932861,299.576324,481.294159,-712.098999,162.231339,113.049706,-710.876221,346.356628,105.383331,-857.328418,140.618178,970.958583,-849.421265,369.307678,963.235413,-685.482483,203.761108,1022.367126,-677.363953,284.523438,1021.568909,-768.410645,67.998878,693.572632,-742.040527,85.122078,509.869812,-719.210693,64.884247,363.747375,-692.664246,84.88237,111.00042,-636.696838,118.257439,39.849972,-861.106812,120.718651,63.790829,-733.125061,445.048676,753.133179,-737.640259,418.785095,501.645203,-702.713806,437.627502,385.273804,-687.815979,426.654083,93.311905,-632.884399,383.746582,37.094475,-857.008179,411.257538,61.254738
48,0,-734.02356,207.095795,484.302979,-750.614197,298.932709,481.240173,-712.142151,162.442703,113.14447,-710.87616,346.559357,105.576607,-857.410205,140.581527,970.950221,-849.503052,369.271027,963.227051,-685.548462,203.735229,1022.363037,-677.410278,284.475342,1021.571167,-768.455383,67.977516,693.580444,-742.075439,85.106735,509.865448,-719.258057,64.876694,363.747528,-692.660034,84.882271,110.995033,-636.697632,118.255692,39.861908,-861.108459,120.707336,63.786625,-733.144409,445.051331,753.140625,-737.707214,418.749908,501.649811,-702.758484,437.62674,385.27536,-687.885376,426.629211,93.333046,-632.895081,383.721313,37.099064,-857.023865,411.251862,61.243763
49,0,-734.096313,207.092636,484.314972,-751.073608,299.546112,481.312592,-712.150146,162.445206,113.174301,-710.864746,346.338013,105.396088,-857.444018,140.559798,970.950709,-849.536865,369.249298,963.227539,-685.633179,203.70752,1022.374634,-677.463379,284.446228,1021.582703,-768.521667,67.968468,693.577087,-742.110107,85.111115,509.869629,-719.280701,64.882301,363.766663,-692.636292,84.875175,111.027039,-636.673279,118.266014,39.872616,-861.111206,120.700844,63.804367,-733.180176,444.99057,753.153687,-737.746094,418.726654,501.67514,-702.789124,437.601624,385.303223,-687.825195,426.641357,93.334274,-632.890076,383.739532,37.11327,-857.021179,411.235596,61.269394
50,0,-734.143188,207.085632,484.306152,-750.667175,298.902069,481.233521,-712.149658,162.440308,113.148346,-710.879456,346.539978,105.594833,-857.512927,140.509963,970.938807,-849.605774,369.199463,963.215637,-685.698975,203.66713,1022.380493,-677.50116,284.418579,1021.593323,-768.545898,67.949455,693.570068,-742.121704,85.093979,509.882629,-719.287231,64.883354,363.752289,-692.661133,84.876259,111.018669,-636.6922,118.264038,39.87228,-861.10144,120.687538,63.795216,-733.204346,444.959564,753.15094,-737.773132,418.682068,501.680328,-702.825256,437.572968,385.293243,-687.850403,426.637756,93.336823,-632.887329,383.743683,37.108337,-857.030273,411.244873,61.259945
51,0,-734.201538,207.101883,484.302673,-751.080688,299.551025,481.283417,-712.145691,162.441528,113.164757,-710.900574,346.533691,105.584724,-857.579638,140.509719,970.921595,-849.672485,369.199219,963.198425,-685.766418,203.632919,1022.396179,-677.572693,284.403259,1021.598694,-768.595215,67.943291,693.546448,-742.14093,85.089409,509.872192,-719.288452,64.896324,363.745605,-692.663208,84.892136,111.018326,-636.699524,118.270988,39.869839,-861.121643,120.714371,63.798981,-733.251221,444.902557,753.15094,-737.780396,418.673096,501.696655,-702.839905,437.551849,385.307587,-687.852295,426.631256,93.336006,-632.895691,383.72525,37.108009,-857.036194,411.243927,61.252941
52,0,-734.242065,207.097351,484.301941,-751.119995,299.550293,481.272247,-712.141357,162.442429,113.147812,-710.864624,346.308075,105.376808,-857.680591,140.483382,970.88888,-849.773438,369.172882,963.16571,-685.833679,203.605087,1022.382874,-677.627686,284.367523,1021.597595,-768.630127,67.8974,693.552429,-742.156738,85.088646,509.857239,-719.289734,64.881958,363.744385,-692.666077,84.888786,111.025192,-636.673279,118.279274,39.884354,-861.129089,120.709808,63.79406,-733.306946,444.862274,753.139404,-737.805054,418.649384,501.681335,-702.829529,437.51358,385.307129,-687.840576,426.612518,93.33123,-632.889465,383.734222,37.108894,-857.035461,411.242096,61.254635
53,0,-734.224731,207.080597,484.304443,-751.04895,299.499878,481.287048,-712.172913,162.466736,113.159019,-710.888184,346.539642,105.580757,-857.730456,140.456862,970.86642,-849.823303,369.146362,963.14325,-685.901367,203.578018,1022.381165,-677.701172,284.335266,1021.600708,-768.675964,67.885223,693.534546,-742.180237,85.087814,509.864197,-719.321045,64.899902,363.744476,-692.663818,84.893303,111.022087,-636.688904,118.28347,39.886719,-861.128418,120.705734,63.80666,-733.344971,444.822479,753.13031,-737.801514,418.635803,501.690155,-702.838806,437.524841,385.30542,-687.855652,426.628235,93.342606,-632.899536,383.738403,37.112125,-857.037903,411.250854,61.25676
54,0,-734.24292,207.085419,484.301453,-750.99408,299.482666,481.263,-712.141968,162.468033,113.145744,-710.835266,346.301941,105.37719,-857.777087,140.461959,970.836512,-849.869934,369.151459,963.113342,-685.995422,203.568207,1022.374023,-677.754944,284.310425,1021.593689,-768.715881,67.887001,693.503845,-742.195496,85.080544,509.844238,-719.31842,64.878052,363.733795,-692.648438,84.897774,111.026283,-636.68811,118.282028,39.880211,-861.11377,120.702911,63.804226,-733.399292,444.815491,753.118591,-737.804932,418.609833,501.680969,-702.832764,437.503418,385.295441,-687.873596,426.619781,93.336899,-632.888,383.742706,37.104107,-857.023254,411.24585,61.255177
55,0,-734.241821,207.094406,484.287994,-751.085022,299.501678,481.215027,-712.139343,162.474442,113.15966,-710.843079,346.278442,105.380119,-857.869006,140.410476,970.836146,-849.961853,369.099976,963.112976,-686.055054,203.541809,1022.370483,-677.825562,284.286194,1021.584778,-768.755981,67.853806,693.500671,-742.2323,85.0672,509.843597,-719.3573,64.867493,363.732666,-692.665161,84.901077,111.027161,-636.694214,118.275276,39.875935,-861.117859,120.708603,63.785633,-733.440552,444.783752,753.098816,-737.817932,418.585022,501.66745,-702.831055,437.496552,385.298553,-687.848083,426.621674,93.342888,-632.884521,383.730133,37.10944,-857.028625,411.241577,61.247078
56,0,-734.240173,207.075256,484.301025,-751.093872,299.476837,481.213623,-712.160522,162.479645,113.155518,-710.883301,346.291107,105.346741,-857.907519,140.396621,970.789637,-850.000366,369.086121,963.066467,-686.120605,203.512299,1022.363281,-677.866821,284.272491,1021.560913,-768.779114,67.835373,693.481384,-742.256165,85.052902,509.823456,-719.387878,64.855881,363.726257,-692.674438,84.902031,111.007111,-636.692017,118.274445,39.876244,-861.11554,120.713371,63.785053,-733.479065,444.781982,753.083008,-737.847046,418.593842,501.66272,-702.83252,437.500458,385.291534,-687.854736,426.62149,93.327225,-632.894348,383.725647,37.096939,-857.026611,411.245209,61.246368
57,0,-734.229431,207.060822,484.316345,-751.009644,299.45752,481.209564,-712.152832,162.487289,113.186668,-710.860657,346.26535,105.37175,-857.985827,140.35234,970.749964,-850.078674,369.04184,963.026794,-686.200928,203.488342,1022.359253,-677.933105,284.262085,1021.558899,-768.849243,67.802971,693.4823,-742.269226,85.019608,509.827911,-719.395752,64.822609,363.729492,-692.642883,84.873337,111.028198,-636.695679,118.271286,39.862667,-861.109497,120.686722,63.800373,-733.508789,444.76001,753.058899,-737.883667,418.554169,501.649384,-702.858032,437.480927,385.295013,-687.842407,426.620972,93.327271,-632.901611,383.729614,37.098171,-857.020142,411.243225,61.261032
58,0,-734.25647,207.033356,484.330811,-751.008301,299.383453,481.22348,-712.143372,162.485413,113.165085,-710.836975,346.270172,105.371788,-858.061938,140.291579,970.717372,-850.154785,368.981079,962.994202,-686.268372,203.460037,1022.350098,-677.988892,284.218414,1021.561279,-768.895996,67.763458,693.463013,-742.292969,84.9944,509.808533,-719.404358,64.811546,363.717712,-692.649597,84.864761,111.016701,-636.699646,118.271065,39.865231,-861.111633,120.69696,63.797153,-733.565002,444.757629,753.04541,-737.903564,418.550476,501.644684,-702.896423,437.506317,385.292053,-687.842468,426.61319,93.346024,-632.88385,383.719635,37.105625,-857.031433,411.228668,61.248985
59,0,-734.282043,207.029175,484.325745,-750.767029,299.361176,481.228363,-712.147095,162.487488,113.15873,-710.868408,346.267761,105.361511,-858.126757,140.237502,970.678248,-850.219604,368.927002,962.955078,-686.334839,203.420792,1022.352905,-678.062439,284.194183,1021.555298,-768.96936,67.736763,693.455078,-742.330994,84.990288,509.816467,-719.43634,64.788948,363.713409,-692.664795,84.881332,111.004784,-636.695923,118.26963,39.854797,-861.126099,120.691605,63.787312,-733.632507,444.726654,753.023865,-737.969666,418.496338,501.611176,-702.966797,437.479828,385.271088,-687.867065,426.638641,93.33345,-632.903931,383.715485,37.105621,-857.047241,411.232025,61.230236
60,0,-734.308472,207.020508,484.335236,-750.621033,299.427643,481.22049,-712.130676,162.495224,113.160233,-710.869507,346.269226,105.346085,-858.175219,140.204451,970.649317,-850.268066,368.893951,962.926147,-686.410034,203.371872,1022.348633,-678.115234,284.157013,1021.563416,-769.024597,67.726105,693.434143,-742.371643,84.965248,509.780396,-719.452271,64.777771,363.704102,-692.671143,84.8871,111.000038,-636.685242,118.268608,39.859112,-861.119995,120.695778,63.776562,-733.684021,444.693817,753.03717,-738.065552,418.467865,501.618042,-703.031128,437.466309,385.28299,-687.861328,426.609528,93.331558,-632.89325,383.723846,37.101624,-857.051697,411.225189,61.240959
61,0,-734.297119,206.990799,484.349762,-746.107971,297.381165,483.517578,-712.140564,162.491409,113.164436,-710.868042,346.268158,105.345688,-858.206958,140.201827,970.616053,-850.299805,368.891327,962.892883,-686.498108,203.351013,1022.348145,-678.170349,284.117706,1021.575073,-769.074219,67.711014,693.423279,-742.395203,84.962395,509.80127,-719.487,64.767708,363.68866,-692.671448,84.892036,111.020363,-636.693909,118.268921,39.864826,-861.131226,120.699661,63.770741,-733.744934,444.668396,753.009155,-738.1297,418.453857,501.61673,-703.117737,437.467529,385.284851,-687.87085,426.615387,93.350479,-632.89679,383.717621,37.10038,-857.057373,411.221619,61.234264
62,0,-734.31897,206.997559,484.373505,-746.167236,297.407379,483.478363,-712.137268,162.509262,113.161835,-710.892517,346.46637,105.575676,-858.282824,140.160689,970.621302,-850.375671,368.850189,962.898132,-686.574585,203.291504,1022.356018,-678.226929,284.067596,1021.56958,-769.148621,67.706184,693.420349,-742.428345,84.947487,509.792206,-719.50415,64.768906,363.698456,-692.680115,84.905571,111.011055,-636.688416,118.253815,39.85659,-861.125854,120.696358,63.786842,-733.811401,444.641632,753.03717,-738.214844,418.425842,501.599365,-703.170898,437.427856,385.288208,-687.892822,426.595581,93.35881,-632.909607,383.715851,37.12307,-857.060242,411.224976,61.252182
63,0,-734.337219,206.969284,484.362549,-746.204773,297.402496,483.518372,-712.145569,162.511551,113.162567,-710.86792,346.239716,105.356979,-858.348681,140.149917,970.606227,-850.441528,368.839417,962.883057,-686.655212,203.237991,1022.354858,-678.30603,284.038177,1021.573425,-769.213013,67.708748,693.400269,-742.476868,84.952812,509.792145,-719.527405,64.751709,363.70752,-692.676025,84.910339,111.022606,-636.685913,118.271873,39.857971,-861.134338,120.704178,63.793652,-733.647644,444.885742,753.018188,-738.28363,418.401642,501.587677,-703.233398,437.416199,385.295685,-687.932373,426.587524,93.374916,-632.892456,383.71814,37.150688,-857.060242,411.233154,61.237091
64,0,-734.345764,206.961105,484.37204,-746.189819,297.33847,483.55368,-712.118225,162.520599,113.159325,-710.879211,346.238464,105.352867,-858.406543,140.137374,970.596888,-850.49939,368.826874,962.873718,-686.733215,203.197067,1022.370483,-678.367798,283.964294,1021.589905,-769.265625,67.707855,693.404236,-742.496033,84.925766,509.814453,-719.576538,64.757744,363.698303,-692.666382,84.930336,111.013397,-636.689636,118.267624,39.858215,-861.133911,120.722572,63.792198,-733.702881,444.864197,753.027649,-738.294067,418.371338,501.598358,-703.248962,437.397491,385.310883,-687.922913,426.584167,93.370003,-632.882446,383.710022,37.140362,-857.063599,411.239532,61.235363
65,0,-734.383057,206.961899,484.390411,-746.178284,297.27832,483.597046,-712.134705,162.532425,113.182449,-710.891968,346.228577,105.374138,-858.459277,140.106673,970.585047,-850.552124,368.796173,962.861877,-686.811401,203.155304,1022.371399,-678.441467,283.923492,1021.595337,-769.33551,67.693977,693.399414,-742.552551,84.929604,509.803345,-719.593323,64.741608,363.709778,-692.680054,84.929268,111.038315,-636.678894,118.274109,39.881901,-861.135193,120.721245,63.800411,-733.725952,444.834625,753.040955,-738.31311,418.362976,501.615631,-703.257996,437.370789,385.321411,-687.902588,426.588257,93.382034,-632.888123,383.709412,37.147324,-857.06842,411.250244,61.252998
66,0,-734.387329,206.953568,484.402344,-746.213684,297.264771,483.608337,-712.148621,162.526825,113.161903,-710.895447,346.228455,105.359222,-858.538134,140.094191,970.570216,-850.630981,368.783691,962.847046,-686.875366,203.109482,1022.367859,-678.495605,283.885254,1021.599426,-769.396484,67.658699,693.397095,-742.571838,84.916138,509.804657,-719.623352,64.739449,363.708527,-692.683105,84.928001,111.027176,-636.677979,118.277626,39.881653,-861.139954,120.722511,63.786125,-733.755371,444.801331,753.031555,-738.306946,418.344086,501.628387,-703.245422,437.336609,385.329773,-687.903076,426.575623,93.375603,-632.872559,383.706146,37.155945,-857.067261,411.241058,61.230488
67,0,-734.431091,206.918198,484.420532,-746.283691,297.278839,483.556061,-712.148743,162.525528,113.164551,-710.916321,346.435577,105.565147,-858.616443,140.047316,970.541285,-850.70929,368.736816,962.818115,-686.9552,203.065628,1022.354492,-678.5448,283.835144,1021.590942,-769.468933,67.629211,693.399841,-742.635132,84.91568,509.803009,-719.64447,64.724144,363.70462,-692.684021,84.927452,111.02272,-636.698364,118.279686,39.873398,-861.134888,120.71804,63.796646,-733.751587,444.748688,753.031128,-738.298096,418.327271,501.636078,-703.219727,437.320618,385.322723,-687.945068,426.549896,93.376831,-632.874939,383.71579,37.15379,-857.070679,411.231445,61.227428
68,0,-734.497192,206.922562,484.423187,-746.289429,297.273956,483.548645,-712.171814,162.516022,113.173531,-710.925964,346.43811,105.554001,-858.650073,140.042342,970.536158,-850.74292,368.731842,962.812988,-687.014832,203.035675,1022.3479,-678.614441,283.820068,1021.590088,-769.554504,67.611794,693.382568,-742.665527,84.864761,509.812653,-719.677185,64.72612,363.701508,-692.693359,84.923889,111.027763,-636.677795,118.289581,39.893631,-861.142517,120.723824,63.801186,-733.775696,444.727753,753.029053,-738.277527,418.316101,501.627441,-703.207031,437.305298,385.335266,-687.902771,426.58313,93.380669,-632.891418,383.713776,37.154652,-857.068909,411.237061,61.233311
